# Gene Family	DM001.concat_Abundance-RPKs	DM002.concat_Abundance-RPKs	DM004.concat_Abundance-RPKs	DM007.concat_Abundance-RPKs	DM008.concat_Abundance-RPKs	DM019.concat_Abundance-RPKs	DM025.concat_Abundance-RPKs	DM046.concat_Abundance-RPKs	DM051.concat_Abundance-RPKs	DM055.concat_Abundance-RPKs	DM057.concat_Abundance-RPKs	DM063.concat_Abundance-RPKs	DM065.concat_Abundance-RPKs	DM074.concat_Abundance-RPKs	DM087.concat_Abundance-RPKs	DM093.concat_Abundance-RPKs	LG001.concat_Abundance-RPKs	LG006.concat_Abundance-RPKs	LG023.concat_Abundance-RPKs	LG025.concat_Abundance-RPKs	LG026.concat_Abundance-RPKs	LG030.concat_Abundance-RPKs	LG034.concat_Abundance-RPKs	LG038.concat_Abundance-RPKs	LG043.concat_Abundance-RPKs	LG045.concat_Abundance-RPKs	LG046.concat_Abundance-RPKs	LG049.concat_Abundance-RPKs	LG050.concat_Abundance-RPKs	LG052.concat_Abundance-RPKs
RXN-17012: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17012: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17012: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17013: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17013: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17013: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17014: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17014: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17014: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17015: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17015: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17015: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17019: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17019: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17019: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17020: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17020: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17020: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17021: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17021: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17021: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17022: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17022: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17022: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17023: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17023: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17023: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17024: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17024: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17024: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17362: (expasy) Signal peptidase II [3.4.23.36]	127.0178520281	40.6453336539	85.9122114331	0.0	419.94436794859996	87.9938327804	25.927790413	7.8503868746	294.7785081497	61.673478502	0.0	44.44759429	69.1518786622	85.1014149925	224.9309081939	532.0257240998	184.1948089511	0.0	8.1799591002	0.0	991.1298278632	194.929816767	290.9928815327	750.4939319152	3525.5423190519	190.2898824036	1586.6441718968	0.0	378.283382406	12.0192398799
RXN-17362: (expasy) Signal peptidase II [3.4.23.36]|g__Bacteroides.s__Bacteroides_dorei	62.2962522774	0.0	0.0	0.0	39.7276002407	0.0	13.8266689299	0.0	48.4327369561	0.0	0.0	0.0	0.0	0.0	96.3790924561	483.7703521401	0.0	0.0	0.0	0.0	513.8142239174	44.2465379688	22.0867082979	694.7020115415	278.9078672605	21.6653900476	169.8359450642	0.0	44.1212617472	0.0
RXN-17362: (expasy) Signal peptidase II [3.4.23.36]|g__Bacteroides.s__Bacteroides_vulgatus	64.7215997507	40.6453336539	85.9122114331	0.0	380.2167677079	87.9938327804	12.1011214831	7.8503868746	246.3457711936	61.673478502	0.0	44.44759429	69.1518786622	85.1014149925	128.5518157378	48.2553719597	184.1948089511	0.0	8.1799591002	0.0	477.3156039458	150.6832787982	268.9061732348	55.7919203737	3246.6344517914	168.624492356	1416.8082268326	0.0	334.1621206588	12.0192398799
RXN-17729: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	2842.5402145505	914.4870800793	121.809998592	1274.3228675239	1243.7298694125002	1986.1219266063	1536.3568519232	2094.0686500178	358.50180253639996	1538.6065231431	2328.2752831936	968.1085688084	1701.0001611562002	1846.1382151093999	712.0216739719999	524.7315186985	3661.5981611443	0.0	2585.0987014081998	0.0	1607.1883125845	11383.0552029047	362.2304171292	889.1581872789001	4669.6011812344	264.3380370691	2309.6139416597	1556.7682444231998	3505.5419570635	1445.9332303611
RXN-17729: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_dorei	74.6170276594	1.4662756598	1.4925373134	0.0	12.3196897877	0.0	0.0	0.0	9.135695368	3.1040244289	1.5337423313	3.2601591021	3.0159639266	3.2218149558	119.2323859372	440.2822935728	7.5390051819	0.0	0.0	0.0	501.3164149808	58.0078819483	17.9138916876	821.5783606208	144.818269425	35.6084379998	72.9072239912	3.2840722496	24.9875136663	0.0
RXN-17729: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|g__Bacteroides.s__Bacteroides_vulgatus	2767.9231868911	913.0208044194	120.3174612786	1274.3228675239	1231.4101796248	1986.1219266063	1536.3568519232	2094.0686500178	349.3661071684	1535.5024987142	2326.7415408623	964.8484097062001	1697.9841972295	1842.9164001537	592.7892880348	84.4492251257	3654.0591559624	0.0	2585.0987014081998	0.0	1105.8718976036	11325.047320956399	344.3165254416	67.5798266582	4524.7829118094	228.7295990693	2236.7067176685	1553.4841721736	3480.5544433972	1445.9332303611
RXN-17808: (expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	454.2807529318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	407.3491812296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-17808: (expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	454.2807529318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	407.3491812296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-17824: (expasy) Methylated-DNA--[protein]-cysteine S-methyltransferase [2.1.1.63]	160.2071863536	47.0404263181	75.39383837950001	7.791005291	423.7062259728	153.7542883809	7.791005291	0.0	301.7707029535	38.2568158263	0.0	49.3337269407	102.0459567949	62.7916426331	356.46032233159997	574.5752335477	219.3940487169	0.0	10.582010582	0.0	1041.0780475687	305.2377268004	301.7745727994	766.1736734745	3733.9101493303	157.9208478489	1571.3652981413	7.9365079365	409.8663527836	27.7935138553
RXN-17824: (expasy) Methylated-DNA--[protein]-cysteine S-methyltransferase [2.1.1.63]|g__Bacteroides.s__Bacteroides_dorei	97.3515806748	0.0	26.1830194936	0.0	0.0	69.1589633078	7.791005291	0.0	104.396145817	0.0	0.0	0.0	0.0	0.0	202.3316402493	548.4555860918999	4.3965981682	0.0	0.0	0.0	534.2843287022	125.3980607152	10.1440134553	720.0548847596	384.7959785379	20.5225432786	46.283047203	5.291005291	35.8976327252	0.0
RXN-17824: (expasy) Methylated-DNA--[protein]-cysteine S-methyltransferase [2.1.1.63]|g__Bacteroides.s__Bacteroides_vulgatus	62.8556056788	47.0404263181	49.210818886	7.791005291	423.7062259728	84.5953250731	0.0	0.0	197.3745571365	38.2568158263	0.0	49.3337269407	102.0459567949	62.7916426331	154.1286820823	26.1196474558	214.9974505487	0.0	10.582010582	0.0	506.7937188664	179.8396660852	291.6305593442	46.1187887149	3349.1141707924	137.3983045704	1525.0822509383	2.6455026455	373.9687200584	27.7935138553
RXN-17830: (expasy) Alpha-galactosidase [3.2.1.22]	846.7412703971	419.3058170845	716.886050729	54.7868957387	3602.6529853915004	600.3737005395	73.9475886032	55.4451577162	1921.3127383533003	425.5170038796	5.3067355606	333.9920756062	771.028528586	716.3813919120001	2131.3737535248	3090.5383947957002	2251.1827147385	0.0	85.93437811620001	0.0	7237.27504265	1807.6524917885	1943.2164660902001	4399.5828277101	29390.2678771963	1436.6301482326	14438.9653150355	5.3956834532	3469.1479426439	307.8879336435
RXN-17830: (expasy) Alpha-galactosidase [3.2.1.22]|g__Bacteroides.s__Bacteroides_dorei	422.9887677004	10.0836710485	7.3370520238	2.7650977592999997	26.857839930500003	5.6293798954	25.3526853042	0.4734848485	34.555993215899996	2.6329597640999998	0.5324813632	6.2897311988	3.9742989544	17.1919279746	462.29111798760005	2797.4239804705	54.163359281800005	0.0	1.4715715897	0.0	2833.1092618455004	273.0972529661	71.1048265108	3993.9023688687003	252.1658457648	104.8259956509	154.8154102451	4.1966426859	31.5297456556	19.3263515966
